client_number;account_number
4802374;480237410001
4802471;480247115001
4802471;480247110001
4802568;480256810001
4802665;480266510001
4802762;480276210001
4802859;480285910001
4802956;480295610001
4803053;480305310001
4783265;478326511001
4803150;480315010001
4803247;480324710001
4803344;480334410001
4803441;480344110001
2409481;240948119001
3956534;395653419002
378592;37859219001
2848406;284840619002
4710321;471032119001
471130;47113019001
513325;51332510001
4792674;479267415001
4803538;480353810001
3833538;383353810002
4803635;480363510001
4803732;480373210001
4803829;480382910001
4803926;480392610001
4804023;480402310001
4804120;480412010001
4804217;480421710001
4804314;480431410001
4804411;480441110001
4804508;480450810001
4804605;480460510001
4804702;480470210001
4804896;480489610001
4804993;480499310001
4800434;480043411001
4805090;480509010001
4805187;480518710001
4805284;480528410001
4805381;480538110001
4805478;480547810001
4805575;480557510001
4805672;480567210001
4805769;480576910001
4805866;480586610001
4806060;480606011001
4806060;480606010001
4806157;480615710001
4806254;480625410001
4806351;480635110001
4806448;480644810001
4806545;480654511001
4806642;480664210001
4806739;480673910001
4806836;480683610001
4806933;480693310001
2787975;278797519002
4807030;480703010001
4807030;480703015001
145113;14511319002
383733;38373319002
4652024;465202419001
310692;31069219001
1598949;159894919002
2428590;242859019002
2824350;282435019001
1697598;169759819001
4807127;480712710001
4807224;480722410001
4807321;480732110001
4807418;480741810001
4807515;480751510001
4807612;480761210001
4807709;480770910001
4807806;480780610001
4807903;480790310001
4808097;480809710001
4808194;480819410001
4808291;480829110001
4808388;480838810001
4808485;480848510001
2571762;257176219001
4748539;474853919001
4808582;480858210001
4808679;480867910001
4808776;480877610001
4808873;480887310001
4808873;480887311001
4808970;480897010001
4809067;480906710001
4809164;480916410001
4809261;480926110001
4809358;480935810001
4809455;480945510001
4809552;480955210001
4809649;480964910001
4809746;480974610001
4809843;480984310001
4809940;480994010001
4810037;481003710001
4810134;481013410001
4810231;481023110001
4810328;481032810001
4810425;481042510001
4810522;481052210001
4810619;481061910001
4810716;481071610001
2037971;203797110001
4810813;481081310001
4811007;481100710001
4811104;481110410001
4811298;481129810001
4811395;481139510001
4811492;481149210001
4811589;481158910001
4811686;481168610001
4811783;481178310001
4811880;481188010001
4811977;481197710001
4812074;481207410001
4811977;481197715001
4812171;481217110001
4812268;481226810001
4812365;481236510001
4812462;481246210001
4812559;481255910001
4812656;481265610001
4812753;481275310001
4812850;481285010001
4812947;481294710001
4813044;481304410001
3987962;398796211001
4813141;481314110001
4813238;481323810001
4813335;481333510001
4813432;481343210001
1766565;176656510001
4813626;481362610001
4813723;481372310001
4617686;461768615001
4813820;481382010001
4813917;481391710001
4814014;481401410001
4814111;481411110001
4814208;481420810001
4802471;480247110002
4814305;481430510001
4814402;481440210001
2677492;267749210002
4814596;481459610001
4814693;481469310001
4814790;481479010001
675024;67502419001
486165;48616519002
4809261;480926119001
772315;77231519001
4726423;472642319001
3461446;346144619002
4814984;481498410001
4815081;481508110001
4815275;481527510001
4815372;481537210001
4815469;481546910001
4815566;481556610001
1138587;113858710002
4815760;481576010001
4815857;481585710001
4815663;481566310001
4815954;481595410001
4780549;478054915001
4780549;478054915002
4816051;481605110001
4816148;481614810001
4816245;481624510001
4816342;481634210001
4816439;481643910001
4816536;481653610001
4816633;481663310001
4816730;481673010001
4816827;481682710001
4816924;481692410001
4817021;481702110001
4817118;481711810001
4817215;481721510001
4817312;481731210001
4817312;481731211001
4817215;481721515001
4817409;481740910001
4817506;481750610001
4817603;481760310001
4817797;481779710001
4817894;481789410001
4817991;481799110001
4818088;481808811001
4818185;481818510001
4818282;481828210001
4818379;481837910001
4818476;481847610001
4818573;481857310001
4818670;481867010001
4818767;481876710001
4818088;481808810001
2283963;228396319002
2121197;212119715001
115431;11543119001
4788115;478811519001
4061488;406148819002
3304306;330430619003
4110764;411076419001
3517997;351799719001
4083992;408399219001
4630878;463087819001
4818864;481886410001
2379993;237999315001
4818961;481896110001
4819058;481905810001
4819155;481915510001
4819252;481925210001
4819349;481934910001
4819446;481944610001
4819543;481954310001
4819640;481964011001
4819737;481973710001
4819834;481983410001
4819931;481993110001
956518;95651810002
4820028;482002810001
4820125;482012510001
4820222;482022210001
4820319;482031910001
4820416;482041610001
4820513;482051310001
1964930;196493010001
4820610;482061010001
4820707;482070710001
4820804;482080410001
4820998;482099810001
4821095;482109511001
4821192;482119211001
4821192;482119210001
4821289;482128911001
4821289;482128910001
4821386;482138610001
4821483;482148310001
4821580;482158010001
4821677;482167710001
4806545;480654510001
4821871;482187110001
4821871;482187115001
4821968;482196810001
4822065;482206510001
4821968;482196815001
4821968;482196815002
4822162;482216210001
4822259;482225910001
4822356;482235610001
4609344;460934410003
4822453;482245310001
4822550;482255010001
4822647;482264710001
4822744;482274410001
4822841;482284110001
4822938;482293810001
4823035;482303510001
4823132;482313210001
4823229;482322910001
4617686;461768615002
4823326;482332610001
4823423;482342310001
4823520;482352010001
4823617;482361710001
4823714;482371410001
4823811;482381110001
4823908;482390810001
4824005;482400510001
4824102;482410210001
4824296;482429610001
4824393;482439310001
4623797;462379711001
2321211;232121110001
4824490;482449010001
4824587;482458710001
4824684;482468410001
4824781;482478110001
4824878;482487810001
4824975;482497510001
4825072;482507210001
4825169;482516910001
4825266;482526610001
489172;48917210002
1653948;165394819001
4101355;410135519004
4059257;405925719003
1093385;109338519001
2329941;232994119001
467832;46783219001
4825363;482536310001
3038041;303804119002
466474;46647419001
4825460;482546010001
4825557;482555710001
4825654;482565410001
4825751;482575110001
4825848;482584810001
4825945;482594510001
4826042;482604210001
4825945;482594511001
4826139;482613910001
4826139;482613910002
4826236;482623610001
4826333;482633310001
4826430;482643010001
4826527;482652710001
4826624;482662410001
4826721;482672110001
4826818;482681810001
4826915;482691510001
4827012;482701210001
4827109;482710910001
4827206;482720610001
4827303;482730310001
4827497;482749710001
4827594;482759410001
4827691;482769110001
4827788;482778810001
4827885;482788510001
4827982;482798210001
4828079;482807910001
4828176;482817610001
4828273;482827310001
4828370;482837010001
4828467;482846710001
4828564;482856410001
4828661;482866110001
4788115;478811515001
4828758;482875810001
4828855;482885510001
4828952;482895210001
360453;36045310001
4829049;482904910001
4829146;482914610001
4280514;428051419003
4829243;482924310001
291486;29148619003
3405768;340576819001
4805478;480547819001
2808151;280815119001
4829340;482934010001
4829340;482934015001
4829437;482943710001
4829534;482953410001
4829631;482963110001
4829728;482972810001
4829825;482982510001
4829922;482992210001
4830019;483001910001
4830116;483011610001
4830213;483021310001
4830310;483031010001
4830407;483040710001
4830504;483050410001
184689;18468910001
4830698;483069811001
4830698;483069810001
4830795;483079510001
4830795;483079511001
3799297;379929719001
4830892;483089210001
4830989;483098910001
4831086;483108610001
4831183;483118310001
4831280;483128010001
4831377;483137710001
4831474;483147410001
4831571;483157110001
4831668;483166810001
1190191;119019110001
4831765;483176510001
4831862;483186210001
4831959;483195910001
4832056;483205610001
4832153;483215310001
2580298;258029811001
4832347;483234710001
4832444;483244410001
4832541;483254110001
4832541;483254111001
4832638;483263811001
4832638;483263810001
4832735;483273510001
4832832;483283210001
1890434;189043410001
4832929;483292910001
4833026;483302610001
4833123;483312310001
4833220;483322010001
4833317;483331710001
4832250;483225010001
1545890;154589010001
4077105;407710519002
3815690;381569019001
2557018;255701819001
2360302;236030219003
4833414;483341410001
4833511;483351110001
4833608;483360810001
1753664;175366410001
4833705;483370510001
4833802;483380210001
4833996;483399610001
4834093;483409310001
4834190;483419010001
4834287;483428710001
4834384;483438411001
4834481;483448110001
4834578;483457810001
4834675;483467510001
4834772;483477210001
4834772;483477210002
4834772;483477211001
4834869;483486910001
4834966;483496610001
4835063;483506310001
4835160;483516010001
4835257;483525710001
1750463;175046310001
4835354;483535410001
4835451;483545110001
4835548;483554810001
4835645;483564510001
4835742;483574210001
4835839;483583910001
4835936;483593610001
4836033;483603310001
4836130;483613010001
4836227;483622710001
4836324;483632410001
4836421;483642110001
4836518;483651810001
4836615;483661510001
1593226;159322610001
4836712;483671210001
4836809;483680910001
452312;45231210001
4836906;483690610001
4837003;483700310001
1141303;114130310001
4837197;483719710001
4837294;483729410001
4837391;483739110001
4837488;483748810001
4837585;483758510001
4837682;483768210001
4837779;483777910001
4837876;483787610001
391881;39188110001
391881;39188111001
4837973;483797310001
4838070;483807010001
4838167;483816710001
4838264;483826410001
2306564;230656410001
4838361;483836110001
4838458;483845810001
4838555;483855510001
4838652;483865210001
4838749;483874910001
4838846;483884610001
4838943;483894310001
4839040;483904010001
4839137;483913710001
4839234;483923410001
4839331;483933110001
4839428;483942810001
4839525;483952510001
4839622;483962210001
4839719;483971910001
4839816;483981610001
4839913;483991310001
4840010;484001010001
4840107;484010710001
4840204;484020410001
4840398;484039810001
1519021;151902110001
4840495;484049510001
4388281;438828119002
577442;57744219002
3051524;305152419001
4837197;483719719001
4840592;484059210001
